Date,Store_Number,Store_Name,Address,City,Zip_Code,County_Number,County,Category,Category_Name,Vendor_Number,Vendor_Name,Item_Number,Item_Description,Pack,Bottle_Volume_(ml),State_Bottle_Cost,State_Bottle_Retail,Bottles_Sold,Sale_(Dollars),Volume_Sold_(Liters),Volume_Sold_(Gallons)
07/17/2013,2621,Hy-Vee Food Store #3 / Sioux City,3301 GORDON DR,SIOUX CITY,51105,97.0,Woodbury,1051110.0,BLACKBERRY BRANDIES,434.0,Luxco-St Louis,55086,Paramount Blackberry Brandy,12,750,5.47,8.21,12,98.52,9.0,2.38
04/18/2016,2555,Hy-Vee Food Store / Keokuk,3111 MAIN,KEOKUK,52632,56.0,Lee,1011200.0,STRAIGHT BOURBON WHISKIES,259.0,Heaven Hill Brands,17958,Evan Williams Yr Str Bourbon,6,1750,13.71,21.19,6,127.14,10.5,2.77
07/16/2013,3616,Laurens Food Pride,410 W MAIN ST,LAURENS,50554,76.0,Pocahontas,1012100.0,CANADIAN WHISKIES,115.0,"Constellation Wine Company, Inc.",11776,Black Velvet,12,750,5.23,7.84,6,47.04,4.5,1.19
11/23/2015,2611,Hy-Vee Drugstore / Ottumwa,1140 NORTH JEFFERSON ST,OTTUMWA,52501,90.0,Wapello,1031080.0,VODKA 80 PROOF,297.0,Laird And Company,35916,Five O'clock Vodka,12,750,3.37,5.06,12,60.72,9.0,2.38
10/22/2013,2228,Rodgers Spirits and More,53 GREEN ST,WINTERSET,50273,61.0,Madison,1081600.0,WHISKEY LIQUEUR,421.0,"Sazerac Co., Inc.",64868,Fireball Cinnamon Whiskey,6,1750,15.33,23.0,1,23.0,1.75,0.46
06/23/2014,4829,Central City 2,1501 MICHIGAN AVE,DES MOINES,50314,77.0,Polk,1062310.0,SPICED RUM,240.0,"WILLIAM GRANT AND SONS, INC.",45887,Sailor Jerry Spiced Navy Rum,12,1000,11.78,17.67,12,212.04,12.0,3.17
07/30/2014,2572,Hy-Vee Food Store / Cedar Falls,6301 UNIVERSITY,CEDAR FALLS,50613,7.0,Black Hawk,1081200.0,CREAM LIQUEURS,260.0,Diageo Americas,68039,Bailey's Original Irish Cream,4,2400,28.71,43.07,4,172.28,9.6,2.54
05/24/2012,4140,Fareway Stores #900 / Euclid,100 EUCLID AVE,DES MOINES,50313,77.0,Polk,1011200.0,STRAIGHT BOURBON WHISKIES,55.0,Sazerac North America,21598,Ten High,6,1750,8.59,13.14,6,78.84,10.5,2.77
01/10/2012,3390,Okoboji Avenue Liquor,1610 OKOBOJI AVENUE,MILFORD,51351,30.0,Dickinson,1032080.0,IMPORTED VODKA,277.0,Stoli Group,34748,Stolichnaya Russian Vodka 80 Prf,6,1750,22.73,34.09,2,68.18,3.5,0.92
06/06/2016,5022,Kum & Go #97 / West Des Moines,196 S 50th St,West Des Moines,50265,77.0,Polk,1031080.0,VODKA 80 PROOF,260.0,Diageo Americas,37998,Smirnoff Vodka 80 Prf,6,1750,14.75,22.13,6,132.78,10.5,2.77
06/18/2013,4141,Fareway Stores #975 / SE 22nd / DSM,3000 SE 22ND ST,DES MOINES,50320,77.0,Polk,1031080.0,VODKA 80 PROOF,434.0,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.13,10.7,150,1605.0,262.5,69.35
03/30/2016,3573,Quik Shop Foods / Four M In,405 S MADISON,OTTUMWA,52501,90.0,Wapello,1062310.0,SPICED RUM,260.0,Diageo Americas,43331,Captain Morgan Spiced Rum Mini,12,500,4.8,7.2,1,7.2,0.5,0.13
06/05/2012,3563,Wal-Mart 0559 / Muscatine,3003 NORTH HWY 61,MUSCATINE,52761,70.0,Muscatine,1041100.0,AMERICAN DRY GINS,434.0,Luxco-St Louis,31658,Paramount Gin,6,1750,7.1,10.65,12,127.8,21.0,5.55
10/20/2014,4180,Smokin' Joe's #10 Tobacco and Liquor,480 7TH AVE,MARION,52302,57.0,Linn,1011300.0,TENNESSEE WHISKIES,85.0,Brown-Forman Corporation,26823,Jack Daniels Old #7 Black Lbl,48,200,4.08,6.12,3,18.36,0.6,0.16
04/24/2013,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,77.0,Polk,1011300.0,TENNESSEE WHISKIES,85.0,Brown-Forman Corporation,26828,Jack Daniels Old #7 Black Lbl,6,1750,27.69,41.54,6,249.24,10.5,2.77
06/26/2015,4972,Quillins Quality Foods Monona,808 S MAIN ST,MONONA,52159,22.0,Clayton,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,Jim Beam Brands,19068,Jim Beam,6,1750,19.99,30.49,3,91.47,5.25,1.39
12/10/2015,3732,North Scott Foods,425 E LECLAIRE RD,ELDRIDGE,52748,82.0,Scott,1081200.0,CREAM LIQUEURS,260.0,Diageo Americas,68037,Bailey's Original Irish Cream,12,1000,17.25,25.88,4,103.52,4.0,1.06
07/03/2017,5148,Main St Market  /  Holy Cross,"882, Main St",Holy Cross,52053,31.0,DUBUQUE,1012100.0,Canadian Whiskies,115.0,CONSTELLATION BRANDS INC,11777,Black Velvet,12,1000,6.63,9.95,1,119.4,1.0,0.26
04/29/2013,3876,Affiliated Foods Of Manson,1101 MAIN ST PO BOX 535,MANSON,50563,13.0,Calhoun,1011300.0,TENNESSEE WHISKIES,85.0,Brown-Forman Corporation,26824,Jack Daniels Old #7 Black Lbl Square,24,375,6.3,9.44,4,37.76,1.5,0.4
10/03/2017,2590,Hy-Vee Food Store #5 / Cedar Rapids,3235 Oakland Road NE,Cedar Rapids,52402,57.0,LINN,1012200.0,Scotch Whiskies,35.0,BACARDI USA INC,4866,Dewars White Label Scotch,12,750,13.5,20.25,2,20.25,1.5,0.39
10/09/2013,3869,Bootleggin' Barzini's Fin,412  1ST AVE,CORALVILLE,52241,52.0,Johnson,1082900.0,MISC. IMPORTED CORDIALS & LIQUEURS,330.0,Gemini Spirits,66936,Grangala Triple Orange Liqueur,12,750,10.99,16.49,2,32.98,1.5,0.4
02/23/2015,2605,Hy-Vee Drugstore #5 / Cedar Rapids,2001 BLAIRS FERRY ROAD NE,CEDAR RAPIDS,52402,57.0,Linn,1062310.0,SPICED RUM,259.0,Heaven Hill Brands,43025,Admiral Nelson Spiced Rum Traveler,12,750,5.78,8.67,12,104.04,9.0,2.38
06/02/2014,4793,Fort Madison Fast Break,5002 AVENUE O,FORT MADISON,52627,56.0,Lee,1081390.0,IMPORTED SCHNAPPS,260.0,Diageo Americas,69940,Rumple Minze Peppermint Mini,12,500,13.5,20.25,2,40.5,1.0,0.26
06/23/2017,5145,South Side Food Mart,1101 Army Post Rd,Des Moines,50315,77.0,POLK,1012200.0,Scotch Whiskies,35.0,BACARDI USA INC,4866,Dewars White Label Scotch,12,750,13.5,20.25,5,20.25,3.75,0.99
09/23/2015,3524,Sam's Club 6568 / Ames,305 AIRPORT RD,AMES,50010,85.0,Story,1031080.0,VODKA 80 PROOF,55.0,Sazerac North America,35948,Fleischmann's Royal Vodka 80 Prf,6,1750,7.18,10.77,144,1550.88,252.0,66.57
10/08/2012,3820,"Charlie's Wine and Spirits,",507 W 19th St,SIOUX CITY,51103,97.0,Woodbury,1081600.0,WHISKEY LIQUEUR,421.0,"Sazerac Co., Inc.",64867,Fireball Cinnamon Whiskey,12,1000,11.0,16.5,24,396.0,24.0,6.34
01/27/2016,4466,THE PUMPER,515 W WATER ST,FAYETTE,52142,33.0,Fayette,1012100.0,CANADIAN WHISKIES,55.0,Sazerac North America,12408,Canadian Ltd Whisky,6,1750,9.14,13.71,6,82.26,10.5,2.77
04/08/2013,4291,Fareway Stores #597 / Creston,105 E ADAMS ST,CRESTON,50801,88.0,Union,1081010.0,AMERICAN AMARETTO,434.0,Luxco-St Louis,76488,Paramount Amaretto,6,1750,8.06,12.09,1,12.09,1.75,0.46
02/01/2017,5027,Hard Rock Hotel & Casino Sioux City,111 3rd St,Sioux City,51101.0,97.0,WOODBURY,1011200.0,Straight Bourbon Whiskies,85.0,Brown Forman Corp.,22216,Woodford Reserve Bourbon,6,750,21.99,32.99,1,197.94,0.75,0.19
06/26/2017,4152,Food Land Super Markets / Missouri Valey,407 W HURON,Missouri Valley,51555,43.0,HARRISON,1031200.0,American Flavored Vodka,260.0,DIAGEO AMERICAS,41076,Jeremiah Weed Sweet Tea Vodka,12,750,10.06,15.09,3,15.09,2.25,0.59
08/06/2015,4196,Fareway Stores #987 / Davenport,1635 WEST 53RD ST,DAVENPORT,52806,82.0,Scott,1062300.0,FLAVORED RUM,35.0,"Bacardi U.S.A., Inc.",43136,Bacardi Limon,12,750,8.26,12.39,12,148.68,9.0,2.38
06/15/2013,3732,North Scott Foods,425 E LECLAIRE RD,ELDRIDGE,52748,82.0,Scott,1011100.0,BLENDED WHISKIES,434.0,Luxco-St Louis,24158,Hawkeye Blend Whiskey,6,1750,7.38,11.07,12,132.84,21.0,5.55
05/15/2012,4267,Main Street Market Of Anita,735 MAIN ST,ANITA,50020,15.0,Cass,1031080.0,VODKA 80 PROOF,55.0,Sazerac North America,37934,Skol Vodka,24,375,1.74,2.6,4,10.4,1.5,0.4
03/15/2016,4209,Wal-Mart 5748 / Grimes,2150 EAST 1ST ST,GRIMES,50111,77.0,Polk,1031200.0,VODKA FLAVORED,380.0,Phillips Beverage Company,41989,Uv Cake Vodka,12,750,6.5,9.75,12,117.0,9.0,2.38
07/26/2016,4712,Walgreens #11942 / Dubuque,345 E 20th St,Dubuque,52001,31.0,Dubuque,1031080.0,VODKA 80 PROOF,434.0,Luxco-St Louis,36306,Hawkeye Vodka,12,750,3.34,5.01,12,60.12,9.0,2.38
07/21/2014,2613,Hy-Vee Food Store #1 / Council Bluff,2323 W BROADWAY,COUNCIL BLUFFS,51501,78.0,Pottawattamie,1081600.0,WHISKEY LIQUEUR,85.0,Brown-Forman Corporation,86884,Southern Comfort,24,375,4.54,6.8,4,27.2,1.5,0.4
03/05/2015,4829,Central City 2,1501 MICHIGAN AVE,DES MOINES,50314,77.0,Polk,1081330.0,PEACH SCHNAPPS,65.0,Jim Beam Brands,82847,Dekuyper Peachtree,12,1000,7.62,11.43,60,685.8,60.0,15.85
02/25/2014,4230,Fareway Stores #106 / Clive,10151 UNIVERSITY AVE,CLIVE,50325,77.0,Polk,1012100.0,CANADIAN WHISKIES,115.0,"Constellation Wine Company, Inc.",11776,Black Velvet,12,750,5.23,7.84,12,94.08,9.0,2.38
06/09/2015,2522,Hy-Vee Wine and Spirits / Spirit Lak,HWY 9 & 71,SPIRIT LAKE,51360,30.0,Dickinson,1051110.0,BLACKBERRY BRANDIES,434.0,Luxco-St Louis,55086,Paramount Blackberry Brandy,12,750,5.48,8.22,12,98.64,9.0,2.38
09/01/2017,4073,"Uptown Liquor, Llc",306 Hwy 69 South,Forest City,50436.0,95.0,WINNEBAGO,1062400.0,Spiced Rum,260.0,DIAGEO AMERICAS,43338,Captain Morgan Spiced Rum,6,1750,18.0,27.0,1,162.0,1.75,0.46
05/07/2015,2652,Hy-Vee DrugStore / Mason City,875  4TH ST SW,MASON CITY,50401,17.0,Cerro Gordo,1031080.0,VODKA 80 PROOF,260.0,Diageo Americas,37418,Popov Vodka 80 Prf,6,1750,8.5,12.75,6,76.5,10.5,2.77
02/13/2017,3065,Montezuma Super Valu,201 S Front St,Montezuma,50171.0,79.0,POWESHIEK,1012100.0,Canadian Whiskies,115.0,CONSTELLATION BRANDS INC,11776,Black Velvet,12,750,5.23,7.85,1,94.2,0.75,0.19
12/06/2012,4732,Walgreens #07967 / Clive,15601 HICKMAN RD,CLIVE,50325,77.0,Polk,1011300.0,TENNESSEE WHISKIES,85.0,Brown-Forman Corporation,86670,Jack Daniel's Tennessee Honey,12,750,13.54,20.31,12,243.72,9.0,2.38
03/02/2016,3584,L and M Beverage,1011 S FREDERICK M/A PO BX 572,OELWEIN,50662,33.0,Fayette,1031080.0,VODKA 80 PROOF,297.0,Laird And Company,35918,Five O'clock Vodka,6,1750,7.2,10.8,6,64.8,10.5,2.77
10/27/2016,5162,Urbandale Liquor,"6401, Douglas Ave",Urbandale,50322,77.0,POLK,1082000.0,Imported Cordials & Liqueurs,192.0,"Sidney Frank Importing Company, Inc.",65257,Jagermeister Liqueur,12,1000,15.54,23.31,4,23.31,4.0,1.05
05/10/2017,2594,Hy-Vee Food Store / Sioux City,4500 Sergeant Road,Sioux City,51106,97.0,WOODBURY,1042100.0,Imported Dry Gins,240.0,William Grant & Sons Inc,28627,Hendrick's Gin,6,1000,21.17,31.76,1,190.56,1.0,0.26
12/04/2012,2465,Sid's Beverage Shop,2727 DODGE ST,DUBUQUE,52003,31.0,Dubuque,1031080.0,VODKA 80 PROOF,434.0,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.13,10.7,18,192.6,31.5,8.32
05/18/2015,2653,Hy-Vee Wine and Spirits / Washington,1004 W MADISON ST,WASHINGTON,52353,92.0,Washington,1041100.0,AMERICAN DRY GINS,370.0,Pernod Ricard USA/Austin Nichols,32236,Seagrams Extra Dry Gin,12,750,6.49,9.74,4,38.96,3.0,0.79
06/03/2015,2572,Hy-Vee Food Store / Cedar Falls,6301 UNIVERSITY,CEDAR FALLS,50613,7.0,Black Hawk,1012100.0,CANADIAN WHISKIES,65.0,Jim Beam Brands,10632,Canadian Club Reserve Triple Aged,12,750,9.97,14.96,2,29.92,1.5,0.4
03/18/2015,2545,Hy-Vee Drugstore / Iowa City,310 N 1ST ST,IOWA CITY,52245,52.0,Johnson,1022100.0,TEQUILA,85.0,Brown-Forman Corporation,87586,El Jimador Silver Tequila,12,750,11.15,16.73,4,66.92,3.0,0.79
09/29/2015,2651,Hy-Vee / Waverly,1311 4 STREET SW,WAVERLY,50677,9.0,Bremer,1022100.0,TEQUILA,395.0,Proximo,89191,Jose Cuervo Especial Reposado Tequila Mini,12,500,11.5,17.25,1,17.25,0.5,0.13
03/07/2016,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,77.0,Polk,1081200.0,CREAM LIQUEURS,305.0,MHW Ltd,73053,Rumchata,6,1000,16.34,24.51,6,147.06,6.0,1.59
06/20/2016,4312,I-80 Liquor / Council Bluffs,2411 S 24TH ST #1,Council Bluffs,51501,,,1062200.0,PUERTO RICO & VIRGIN ISLANDS RUM,35.0,"Bacardi U.S.A., Inc.",43127,Bacardi Superior Rum,12,1000,9.5,14.25,12,171.0,12.0,3.17
10/24/2016,2670,Hy-Vee Food Store / Coralville,2004 8th  St,Coralville,52241,52.0,JOHNSON,1031000.0,American Vodka,205.0,E & J Gallo Winery,36965,New Amsterdam Vodka Mini,12,500,4.62,6.93,1,83.16,0.5,0.13
01/18/2017,2806,Osco #881 / Clinton,1307 N Second,Clinton,52732.0,23.0,CLINTON,1011600.0,Straight Rye Whiskies,255.0,WILSON DANIELS LTD,27102,Templeton Rye,6,750,18.09,27.14,2,27.14,1.5,0.39
05/10/2016,4490,Casey's General Store #2766 / Cedar,380 33rd Ave SW,Cedar Rapids,52404,57.0,Linn,1012100.0,CANADIAN WHISKIES,115.0,"Constellation Wine Company, Inc.",11774,Black Velvet,24,375,3.07,4.61,6,27.66,2.25,0.59
09/17/2014,2501,Hy-vee  #2 / Ames,640 LINCOLNWAY,AMES,50010,85.0,Story,1032200.0,IMPORTED VODKA - MISC,115.0,"Constellation Wine Company, Inc.",34812,Svedka Raspberry Vodka,12,750,8.25,12.38,4,49.52,3.0,0.79
08/09/2016,4180,Smokin' Joe's #10 Tobacco and Liquor,480 7th Ave,Marion,52302,57.0,Linn,1031200.0,VODKA FLAVORED,380.0,Phillips Beverage Company,41989,Uv Cake Vodka,12,750,6.5,9.75,2,19.5,1.5,0.4
07/23/2015,2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82.0,Scott,1031200.0,VODKA FLAVORED,380.0,Phillips Beverage Company,42153,UV Ruby Red Grapefruit,12,750,6.5,9.75,3,29.25,2.25,0.59
05/18/2016,4444,Kum & Go #4127 / SLOAN,1864 Hwy 141,Sloan,51055,97.0,Woodbury,1062200.0,PUERTO RICO & VIRGIN ISLANDS RUM,35.0,"Bacardi U.S.A., Inc.",43124,Bacardi Superior Rum,24,375,4.5,6.75,8,54.0,3.0,0.79
09/23/2016,4186,H and A Mini Mart /BP,5901 FLEUR DR,Des Moines,50321,77.0,POLK,1052100.0,Imported Brandies,420.0,MOET HENNESSY USA,48105,Hennessy VS,12,375,9.99,14.99,1,179.88,0.37,0.09
02/10/2015,4209,Wal-Mart 5748 / Grimes,2150 EAST 1ST ST,GRIMES,50111,77.0,Polk,1032080.0,IMPORTED VODKA,370.0,Pernod Ricard USA/Austin Nichols,34006,Absolut Swedish Vodka 80 Prf,12,750,11.49,17.24,12,206.88,9.0,2.38
07/23/2014,2501,Hy-vee  #2 / Ames,640 LINCOLNWAY,AMES,50010,85.0,Story,1011500.0,STRAIGHT RYE WHISKIES,255.0,Wilson Daniels Ltd.,27102,Templeton Rye,6,750,18.09,27.14,12,325.68,9.0,2.38
01/20/2016,3785,Southside Tobacco and Liquor,2424 SW 9TH ST,DES MOINES,50315,77.0,Polk,1081380.0,MISCELLANEOUS SCHNAPPS,55.0,Sazerac North America,84170,99 Bananas,12,750,7.8,11.7,2,23.4,1.5,0.4
10/16/2017,4698,Quality Quick Stop,201 W Burlington Ave,Fairfield,52556.0,51.0,JEFFERSON,1062200.0,White Rum,35.0,BACARDI USA INC,43126,Bacardi Superior Rum,12,750,8.26,12.39,4,12.39,3.0,0.79
03/10/2015,2620,Hy-Vee / Windsor Heights,7101 UNIVERSITY AVE,WINDSOR HEIGHTS,50311,77.0,Polk,1062310.0,SPICED RUM,259.0,Heaven Hill Brands,44258,Blackheart Premium Spiced Rum,12,750,7.94,11.91,1,11.91,0.75,0.2
03/23/2017,5248,Liquor and Grocery Depot,114 N  Center  St,Marshalltown,50158,64.0,MARSHALL,1081600.0,Whiskey Liqueur,421.0,SAZERAC COMPANY  INC,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,29.72,44.58,3,44.58,9.0,2.37
09/14/2017,5347,Kum & Go #1097,220 50th St,West Des Moines,50265,77.0,POLK,1062400.0,Spiced Rum,259.0,Heaven Hill Brands,43026,Admiral Nelson Spiced Rum,12,750,5.78,8.67,6,8.67,4.5,1.18
02/27/2014,4683,New Star 3 / Waterloo,1459 ANSBOROUGH AVE,WATERLOO,50701,7.0,Black Hawk,1081900.0,MISC. AMERICAN CORDIALS & LIQUEURS,322.0,Prestige Wine and Spirits Group,75208,Kinky Liqueur Mini,6,500,6.62,9.93,1,9.93,0.5,0.13
03/31/2015,4873,Casey's General Store #2559 / Grange,"1802, SYCAMORE ST",GRANGER,50109,25.0,Dallas,1012100.0,CANADIAN WHISKIES,115.0,"Constellation Wine Company, Inc.",11788,Black Velvet,6,1750,10.45,15.68,6,94.08,10.5,2.77
08/29/2013,4108,Oasis Grocery and Liquor /,2917 PAYNE,DES MOINES,50310,77.0,Polk,1062200.0,PUERTO RICO & VIRGIN ISLANDS RUM,434.0,Luxco-St Louis,45278,Paramount White Rum,6,1750,7.58,11.37,2,22.74,3.5,0.92
09/13/2017,5172,Uptown Liquor & Tobacco,2000 Willey Blvd SW,Cedar Rapids,52404,57.0,LINN,1031100.0,American Vodkas,297.0,Laird & Company,35918,Five O'clock Vodka,6,1750,7.2,10.8,2,64.8,3.5,0.92
11/13/2012,3929,Liquor And Tobacco Outlet,515 1/2 BROADWAY ST,WATERLOO,50703,7.0,Black Hawk,1032200.0,IMPORTED VODKA - MISC,115.0,"Constellation Wine Company, Inc.",34839,Svedka Citron Vodka,12,750,7.97,11.95,2,23.9,1.5,0.4
09/24/2013,2606,Hy-Vee Wine and Spirits / Humboldt,1011  13TH ST NORTH,HUMBOLDT,50548,46.0,Humboldt,1031200.0,VODKA FLAVORED,300.0,Mccormick Distilling Company,41019,360 Double Chocolate Vodka,12,750,7.52,11.28,3,33.84,2.25,0.59
08/03/2016,2548,Hy-Vee Food Store / Altoona,100 8th Street SW,Altoona,50009,77.0,Polk,1011100.0,BLENDED WHISKIES,297.0,Laird And Company,23823,Five Star,48,200,1.2,1.8,48,86.4,9.6,2.54
08/22/2013,2846,CVS Pharmacy #8443 / Cedar Rapids,3419 16th AVE SW,CEDAR RAPIDS,52404,57.0,Linn,1031080.0,VODKA 80 PROOF,380.0,Phillips Beverage Company,37348,Phillips Vodka,6,1750,7.6,11.4,6,68.4,10.5,2.77
10/09/2012,2549,Hy-Vee Food Store / Indianola,910 N JEFFERSON,INDIANOLA,50125,91.0,Warren,1012300.0,IRISH WHISKIES,370.0,Pernod Ricard USA/Austin Nichols,15677,Powers Irish Whiskey,12,1000,11.5,17.24,12,206.88,12.0,3.17
02/27/2014,4686,Sunny's Mart / Clinton,630 N 3rd ST,CLINTON,52732,23.0,Clinton,1032080.0,IMPORTED VODKA,370.0,Pernod Ricard USA/Austin Nichols,34006,Absolut Swedish Vodka 80 Prf,12,750,11.49,17.24,2,34.48,1.5,0.4
03/26/2015,5093,Cody Mart,1220 N CODY RD,LE CLAIRE,52753,82.0,Scott,1012100.0,CANADIAN WHISKIES,65.0,Jim Beam Brands,15248,Windsor Canadian Pet,6,1750,9.18,13.77,1,13.77,1.75,0.46
08/11/2017,4073,"Uptown Liquor, Llc",306 Hwy 69 South,Forest City,50436.0,95.0,WINNEBAGO,1012100.0,Canadian Whiskies,421.0,SAZERAC COMPANY  INC,12856,Rich & Rare Reserve,6,750,6.5,9.75,1,58.5,0.75,0.19
08/21/2017,5054,Cork 'N Bottle / Manchester,900 E Main St,Manchester,52087,28.0,Delaware,1062400.0,Spiced Rum,260.0,DIAGEO AMERICAS,43337,Captain Morgan Spiced Rum,12,1000,11.75,17.63,2,211.56,2.0,0.52
02/21/2012,4645,Kwik Shop #589 / Eldridge,"1, GROVE RD",ELDRIDGE,52748,82.0,Scott,1032080.0,IMPORTED VODKA,35.0,"Bacardi U.S.A., Inc.",34423,Grey Goose Vodka,12,375,8.48,12.72,8,101.76,3.0,0.79
02/25/2016,5129,Cash Saver  /  Fleur,4121 FLEUR DR,DES MOINES,50321,77.0,Polk,1081030.0,COFFEE LIQUEURS,434.0,Luxco-St Louis,72816,Caffe Lolita Coffee Liqueur,12,750,5.0,7.5,12,90.0,9.0,2.38
02/11/2013,3721,Wal-Mart 0913 / Decorah,1798 OLD STAGE RD,DECORAH,52101,96.0,Winneshiek,1062200.0,PUERTO RICO & VIRGIN ISLANDS RUM,35.0,"Bacardi U.S.A., Inc.",43128,Bacardi Superior Rum,6,1750,14.67,22.0,6,132.0,10.5,2.77
10/19/2016,4269,Tipton Family Foods,610 Cedar St,Tipton,52772,16.0,CEDAR,1012100.0,Canadian Whiskies,115.0,CONSTELLATION BRANDS INC,10549,Black Velvet Toasted Caramel Mini,10,600,7.12,10.68,1,10.68,0.6,0.15
01/26/2016,2544,Hy-Vee Food Store / Marshalltown,802 SOUTH CENTER,MARSHALLTOWN,50158,64.0,Marshall,1012100.0,CANADIAN WHISKIES,65.0,Jim Beam Brands,15248,Windsor Canadian Pet,6,1750,9.18,13.77,6,82.62,10.5,2.77
07/29/2015,2594,Hy-Vee Food Store / Sioux City,4500 SERGEANT ROAD,SIOUX CITY,51106,97.0,Woodbury,1012100.0,CANADIAN WHISKIES,115.0,"Constellation Wine Company, Inc.",11771,Black Velvet Mini,10,600,6.8,10.2,1,10.2,0.6,0.16
03/13/2017,2554,Hy-Vee Food Store / Davenport,3019 Rockingham Road,Davenport,52802,82.0,SCOTT,1011100.0,Blended Whiskies,260.0,DIAGEO AMERICAS,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.94,1,107.64,1.75,0.46
12/30/2013,4947,The Music Station,1420 W FIRST ST,CEDAR FALLS,50647,7.0,Black Hawk,1031080.0,VODKA 80 PROOF,297.0,Laird And Company,35916,Five O'clock Vodka,12,750,3.37,5.06,2,10.12,1.5,0.4
03/21/2017,3959,Hartig Drug Company #8 / University / Dubuque,1600 University Ave,Dubuque,52001,31.0,DUBUQUE,1012400.0,Irish Whiskies,370.0,PERNOD RICARD USA,15621,Jameson Mini,10,600,11.88,17.82,1,17.82,0.6,0.15
11/30/2016,4345,Lucky Mart,1031 West St,Grinnell,50112,79.0,POWESHIEK,1031000.0,American Vodka,297.0,Laird & Company,35914,Five O'clock Vodka,24,375,1.93,2.9,6,2.9,2.25,0.59
08/26/2013,2512,Hy-Vee Wine and Spirits / Iowa City,1720 WATERFRONT DR,IOWA CITY,52240,52.0,Johnson,1031080.0,VODKA 80 PROOF,380.0,Phillips Beverage Company,37356,Phillips Vodka Ez Pack,12,750,3.57,5.35,12,64.2,9.0,2.38
10/18/2016,2619,Hy-Vee Wine and Spirits / WDM,1725  74th St,West Des Moines,50266,77.0,POLK,1012400.0,Irish Whiskies,370.0,PERNOD RICARD USA,15606,Green Spot,6,750,34.98,52.47,1,314.82,0.75,0.19
09/09/2013,2512,Hy-Vee Wine and Spirits / Iowa City,1720 WATERFRONT DR,IOWA CITY,52240,52.0,Johnson,1041100.0,AMERICAN DRY GINS,205.0,E AND J GALLO WINERY,31475,New Amsterdam Gin,12,750,6.9,10.35,12,124.2,9.0,2.38
12/26/2012,2566,Hy-Vee Food Store / Knoxville,813 N LINCOLN STE 1,KNOXVILLE,50138,63.0,Marion,1031080.0,VODKA 80 PROOF,259.0,Heaven Hill Brands,35416,Burnett's Vodka 80 Prf,12,750,3.88,6.15,12,73.8,9.0,2.38
09/21/2015,4943,Eldon Kwik Shop,"205, 4th ST",ELDON,52554,90.0,Wapello,1011300.0,TENNESSEE WHISKIES,85.0,Brown-Forman Corporation,26826,Jack Daniels Old #7 Black Lbl,12,750,15.07,22.61,2,45.22,1.5,0.4
03/26/2014,2649,Hy-Vee #3 / Dubuque,400 LOCUST ST,DUBUQUE,52001,31.0,Dubuque,1012210.0,SINGLE MALT SCOTCH,65.0,Jim Beam Brands,5606,McClelland Islay,12,750,13.01,19.51,2,39.02,1.5,0.4
06/02/2015,2524,Hy-Vee Food Store / Dubuque,3500 DODGE ST,DUBUQUE,52001,31.0,Dubuque,1031080.0,VODKA 80 PROOF,301.0,Fifth Generation Inc.,38176,Titos Vodka,12,750,9.65,14.48,12,173.76,9.0,2.38
07/06/2012,2130,Sycamore Convenience,617 SYCAMORE,WATERLOO,50703,7.0,Black Hawk,1081355.0,STRAWBERRY SCHNAPPS,434.0,Luxco-St Louis,84496,Paramount Strawberry Schnapps,12,750,4.08,6.13,12,73.56,9.0,2.38
03/17/2014,3612,B and C Liquor / Maquoketa,509 E PLATT,MAQUOKETA,52060,49.0,Jackson,1032080.0,IMPORTED VODKA,370.0,Pernod Ricard USA/Austin Nichols,34007,Absolut Swedish Vodka 80 Prf,12,1000,15.0,22.49,12,269.88,12.0,3.17
12/17/2012,2604,Hy-Vee Wine and Spirits / Lemars,1201 12TH AVE SW,LEMARS,51031,75.0,Plymouth,1081700.0,DISTILLED SPIRITS SPECIALTY,384.0,Piedmont Distillers,76040,Midnight Moon Strawberry,6,750,10.42,15.63,6,93.78,4.5,1.19
09/18/2012,2614,Hy-Vee #3 Food and Drugstore,1823 E KIMBERLY RD,DAVENPORT,52807,82.0,Scott,1031080.0,VODKA 80 PROOF,297.0,Laird And Company,35914,Five O'clock Vodka,24,375,1.84,2.75,7,19.25,2.62,0.69
03/27/2013,3726,Wal-Mart 1285 / Ottumwa,1940 VENTURE DR,OTTUMWA,52501,90.0,Wapello,1081305.0,APPLE SCHNAPPS,65.0,Jim Beam Brands,82606,Dekuyper Sour Apple Pucker,12,750,6.3,9.45,12,113.4,9.0,2.38
